,Birth_rate,Business_Tax_Rate,Co2_Emmissions,Days_to_Start_Business,Ease_of_business,Energy_Usage,GDP,Health_Exp_percent_gdp,Health_exp_capita,Hours_to_tax,Infant_Mortality_Rate,Internet_Usage,Lending_Interest,Life_Expectancy_Female,Life_Expectancy_Male,Mobile_Phone_Usage,Population_0_14,Population_15_64,Population_65_plus,Population_Total,Population_Urban,Tourism_Inbound,Tourism_Outbound,pop
1932,0.012,63.8,7692211.0,38.0,70.14285714285714,2286137.0,4990233518752.0,0.051,189.0,464.0,0.015,0.3,0.053,76.0,73.0,0.6,0.184,0.734,0.082,1331260000.0,0.479,42632000000.0,47108000000.0,0.9999999999999999
1933,0.014,15.3,6058.0,3.0,134.85714285714286,3096.0,10766836277.0,0.102,249.0,387.0,0.016,0.2,0.179,77.0,70.0,0.6,0.173,0.684,0.143,4410900.0,0.527,537000000.0,311000000.0,1.0
1934,0.012,23.0,36996.0,6.0,95.71428571428571,14933.0,214046415026.0,0.063,3284.1428571428573,80.0,0.10357142857142856,0.7,0.05,86.0,80.0,1.8,0.124,0.749,0.127,6972800.0,1.0,20291000000.0,15669000000.0,1.0
1935,0.022,66.0,1982263.0,30.0,73.71428571428571,698360.0,1365372433342.0,0.039,44.0,271.0,0.048,0.1,0.122,67.0,64.0,0.4,0.306,0.644,0.05,1190138069.0,0.306,11136000000.0,9310000000.0,1.0
1936,0.02,37.8,453106.0,63.0,89.14285714285714,199782.0,539579955780.0,0.028,64.0,266.0,0.029,0.1,0.145,72.0,68.0,0.7,0.3,0.651,0.05,237486894.0,0.491,6053000000.0,6908000000.0,1.0010000000000001
1937,0.009,55.3,1100650.0,22.0,70.14285714285714,472174.0,5035142154901.0,0.095,3746.0,355.0,0.002,0.8,0.017,86.0,80.0,0.9,0.134,0.643,0.223,127557958.0,0.897,12537000000.0,34788000000.0,1.0
1938,0.022,34.7,214087.0,20.0,114.57142857142857,63417.0,115308661143.0,0.045,328.0,271.0,0.021,0.2,0.08957142857142855,74.0,64.0,1.1,0.247,0.685,0.068,16092701.0,0.539,1185000000.0,1319000000.0,1.0
1939,0.014,32.05714285714286,74686.0,22.428571428571427,113.71428571428571,19358.0,40184262707.0,0.048285714285714286,78.85714285714286,214.28571428571428,0.025,0.05714285714285715,0.14885714285714285,72.0,65.0,0.0,0.231,0.684,0.085,24371865.0,0.601,1419571428.5714285,910428571.4285715,1.0
1940,0.009,31.0,509376.0,14.0,91.85714285714286,229178.0,901934953365.0,0.071,1204.0,250.0,0.004,0.8,0.056,84.0,77.0,1.0,0.168,0.725,0.107,49182038.0,0.818,13304000000.0,16360000000.0,1.0
1941,0.025,59.4,6480.0,11.0,133.28571428571428,2484.0,4690062255.0,0.068,61.0,202.0,0.029,0.2,0.23,73.0,65.0,0.9,0.301,0.653,0.046,5383300.0,0.353,506000000.0,393000000.0,1.0
1942,0.029,32.3,1811.0,93.0,145.28571428571428,20872.714285714286,5832882922.0,0.036,34.0,362.0,0.061,0.1,0.248,68.0,65.0,0.5,0.374,0.588,0.037,6267968.0,0.32,271000000.0,91000000.0,0.999
1943,0.009,41.557142857142864,1302.0,38.285714285714285,126.71428571428571,19688.14285714286,21313263933.0,0.063,3284.1428571428573,263.85714285714283,0.0027142857142857142,0.5,0.053,82.0,77.0,2.0,0.133,0.796,0.071,521617.0,1.0,18445000000.0,983000000.0,1.0
1944,0.018,34.2,203882.0,18.0,80.0,69858.0,202251384992.0,0.039,285.0,145.0,0.007,0.6,0.051,77.0,72.0,1.1,0.282,0.671,0.047,27790324.0,0.701,17231000000.0,7196000000.0,1.0
1945,0.022,9.3,1067.0,9.0,126.57142857142857,20696.571428571428,1984639641.0,0.076,475.0,324.85714285714283,0.012,0.2,0.13,77.0,75.0,1.4,0.306,0.644,0.05,319660.0,0.388,1473000000.0,212000000.0,1.0
1946,0.023,24.3,11052.0,13.0,133.28571428571428,3252.0,4583834427.0,0.064,111.0,192.0,0.03,0.1,0.217,71.0,63.0,0.8,0.271,0.691,0.038,2672223.0,0.666,253000000.0,242000000.0,1.0
1947,0.018,65.02857142857144,10392.0,69.0,161.14285714285714,14246.0,21571011899.142857,0.021,13.0,237.71428571428572,0.045,0.0,0.17,66.0,62.0,0.0,0.265,0.685,0.051,51540490.0,0.309,75000000.0,52000000.0,1.0010000000000001
1948,0.024,32.5,3506.0,31.0,123.85714285714286,9986.0,12899651884.0,0.06,29.0,338.0,0.038,0.0,0.08,68.0,66.0,0.2,0.377,0.574,0.048,26544943.0,0.165,439000000.0,572000000.0,0.999
1949,0.027,30.9,157890.0,21.0,102.42857142857143,83197.0,167874973610.0,0.03,28.0,560.0,0.075,0.1,0.145,67.0,65.0,0.6,0.36,0.597,0.043,170093999.0,0.362,950000000.0,1098000000.0,1.0
1950,0.025,47.1,74785.0,42.0,102.42857142857143,38102.0,168333540385.0,0.043,78.0,195.0,0.026,0.1,0.086,72.0,65.0,0.8,0.357,0.607,0.037,91886400.0,0.455,2853000000.0,3251000000.0,1.001
1951,0.01,27.8,24767.0,3.0,93.71428571428571,28262.0,192406441416.0,0.045,1704.0,84.0,0.002,0.7,0.054,84.0,79.0,1.4,0.177,0.735,0.088,4987600.0,1.0,9403000000.0,15685000000.0,0.9999999999999999
1952,0.019,61.7,12831.0,40.0,105.14285714285714,9082.0,42067974595.0,0.033,68.0,256.0,0.01,0.1,0.157,77.0,71.0,0.8,0.251,0.673,0.076,20450000.0,0.183,754000000.0,735000000.0,1.0
1953,0.032,83.8,2893.0,38.0,141.71428571428572,2333.0,4979481980.0,0.059,40.0,224.0,0.046,0.1,0.226,70.0,64.0,0.7,0.362,0.604,0.034,7447396.0,0.265,19500000.0,5800000.0,1.0
1954,0.011,36.9,276587.0,32.0,98.0,107300.0,263711244889.0,0.041,164.0,264.0,0.013,0.2,0.06,77.0,70.0,1.0,0.199,0.715,0.086,66277335.0,0.427,19814000000.0,5749000000.0,0.9999999999999999
1955,0.037,11.0,183.0,157.0,133.0,18040.85714285714,826700000.0,0.068,50.0,276.0,0.054,0.0,0.112,67.0,64.0,0.3,0.476,0.494,0.03,1049156.0,0.289,16000000.0,69000000.0,1.0
1956,0.022,41.92857142857143,48525.0,26.0,127.42857142857143,19873.0,20214385965.0,0.021,86.0,269.57142857142856,0.052,0.0,0.08042857142857142,69.0,61.0,0.4,0.297,0.661,0.042,4978962.0,0.481,551857142.8571428,230428571.42857143,1.0
1957,0.023,94.8,116607.0,15.0,103.14285714285714,44831.0,32816828373.0,0.054,64.0,205.0,0.041,0.2,0.15857142857142859,71.0,65.0,0.6,0.303,0.652,0.045,27767400.0,0.362,99000000.0,42285714.28571428,1.0
1958,0.017,39.9,140057.0,39.0,120.71428571428571,53450.0,106014600964.0,0.065,72.0,1050.0,0.021,0.3,0.101,80.0,71.0,1.1,0.24,0.694,0.065,86025000.0,0.298,3050000000.0,1100000000.0,0.9989999999999999
1959,0.013,37.0,3880.0,6.0,131.71428571428572,2068.0,12044212904.0,0.06,230.0,368.0,0.015,0.4,0.127,80.0,74.0,0.8,0.236,0.666,0.098,2884303.0,0.511,2014000000.0,1693000000.0,1.0
1960,0.01,48.1,517.0,30.142857142857142,90.85714285714286,184.0,2192534368.571429,0.062,2762.0,141.0,0.003,0.8,0.11614285714285713,77.28571428571429,72.0,0.8,0.2862857142857143,0.64,0.07357142857142858,78659.0,0.884,274285714.28571427,36285714.28571428,0.999857142857143
1961,0.009,53.4,62262.0,25.0,96.85714285714286,31963.0,383733551536.0,0.112,5125.0,170.0,0.004,0.7,0.06657142857142857,83.0,77.0,1.4,0.15,0.675,0.175,8365275.0,0.658,21220000000.0,12767000000.0,1.0
1962,0.011,99.7,60293.0,10.0,113.42857142857143,26737.0,49208656976.0,0.061,314.0,900.0,0.005,0.3,0.117,76.0,65.0,1.0,0.148,0.711,0.141,9507000.0,0.742,563000000.0,752000000.0,1.0
1963,0.012,54.5,104194.0,4.0,89.71428571428571,57096.0,473254348142.0,0.106,4664.0,156.0,0.004,0.7,0.095,83.0,77.0,1.1,0.168,0.661,0.171,10796493.0,0.976,11500000000.0,22292000000.0,1.0
1964,0.009,25.9,30590.0,69.0,135.0,6161.0,17082889410.0,0.099,440.0,422.0,0.007,0.4,0.079,78.0,73.0,0.8,0.178,0.674,0.148,3853446.0,0.392,753000000.0,285000000.0,1.0
1965,0.011,30.4,42805.0,18.0,113.42857142857143,17512.0,48568714012.0,0.072,463.0,616.0,0.012,0.5,0.113,77.0,70.0,1.4,0.133,0.686,0.181,7444443.0,0.72,4273000000.0,1955000000.0,1.0
1966,0.01,21.4,21555.0,22.0,107.14285714285714,8722.0,62202619240.0,0.078,1095.0,196.0,0.005,0.5,0.116,80.0,73.0,1.1,0.154,0.672,0.174,4429078.0,0.573,9308000000.0,1041000000.0,1.0
1967,0.012,20.6,8141.0,8.0,99.71428571428571,2525.0,23542650736.0,0.074,2115.0,149.0,0.003,0.5,0.08057142857142856,81.0,77.0,0.9,0.181,0.705,0.114,1090553.0,0.677,2474000000.0,1638000000.0,0.9999999999999999
1968,0.011,46.4,108121.0,20.0,86.85714285714286,42044.0,197187168861.0,0.08,1498.0,613.0,0.004,0.6,0.06,80.0,74.0,1.2,0.142,0.708,0.15,10443936.0,0.733,7936000000.0,4158000000.0,1.0
1969,0.011,28.2,44503.0,6.0,64.42857142857143,18358.0,310544936764.0,0.115,6464.0,135.0,0.004,0.9,0.08514285714285712,81.0,77.0,1.2,0.181,0.656,0.163,5523095.0,0.867,5617000000.0,8968000000.0,1.0
1970,0.012,48.1,14745.0,7.0,132.28571428571428,4749.0,19406617022.0,0.068,968.0,81.0,0.004,0.7,0.094,80.0,70.0,1.2,0.153,0.674,0.174,1334515.0,0.682,1445000000.0,696000000.0,1.0010000000000001
1971,0.014285714285714285,49.01428571428572,667.0,37.142857142857146,138.14285714285714,16973.0,2198138372.0,0.05742857142857143,3805.714285714286,359.7142857142857,0.002857142857142857,0.8,0.12685714285714286,84.0,78.0,1.1,0.2357142857142857,0.6671428571428571,0.09728571428571428,49600.0,0.407,480428571.4285714,129714285.71428572,1.000142857142857
1972,0.011,47.7,53168.0,14.0,106.14285714285714,33259.0,239382634649.0,0.092,4121.0,243.0,0.003,0.8,0.08585714285714285,83.0,77.0,1.4,0.166,0.666,0.167,5338871.0,0.834,4104000000.0,5226000000.0,0.9990000000000001
1973,0.013,64.8,356924.0,7.0,90.57142857142857,253469.0,2619685205628.0,0.117,4776.0,132.0,0.004,0.7,0.08585714285714285,85.0,78.0,0.9,0.184,0.65,0.166,64702921.0,0.781,58857000000.0,45806000000.0,1.0
1974,0.008,43.9,732249.0,18.0,83.71428571428571,313249.0,3298217546533.0,0.118,4727.0,196.0,0.004,0.8,0.08585714285714285,83.0,77.0,1.3,0.136,0.659,0.206,81902307.0,0.741,47466000000.0,93112000000.0,1.0010000000000001
1975,0.011,46.7,94902.0,19.0,65.57142857142857,29436.0,321015994274.0,0.1,2861.0,224.0,0.004,0.4,0.07971428571428572,83.0,78.0,1.2,0.145,0.667,0.189,11187085.0,0.759,14796000000.0,3401000000.0,1.0010000000000001
1976,0.01,56.6,48676.0,4.0,114.57142857142857,24859.0,126631684033.0,0.077,977.0,330.0,0.006,0.6,0.11,78.0,70.0,1.2,0.147,0.687,0.165,10022650.0,0.684,6740000000.0,3233000000.0,0.9990000000000001
1977,0.016,24.3,2054.0,5.0,133.71428571428572,5384.0,12115441517.0,0.097,3696.0,140.0,0.002,0.9,0.19,84.0,80.0,1.1,0.211,0.669,0.12,318499.0,0.935,550000000.0,534000000.0,1.0
1978,0.017,25.5,40623.0,13.0,101.14285714285714,14364.0,225442852955.0,0.1,5040.0,76.0,0.004,0.7,0.06942857142857142,83.0,78.0,1.1,0.212,0.676,0.112,4535375.0,0.616,8458000000.0,7934000000.0,1.0
1979,0.019714285714285715,48.1,487.14285714285717,30.142857142857142,91.57142857142857,184.0,767215006.4285715,0.04914285714285714,404.85714285714283,141.0,0.017571428571428568,0.1857142857142857,0.10528571428571429,75.42857142857143,68.14285714285714,0.6714285714285714,0.28285714285714286,0.6471428571428571,0.06971428571428571,83293.0,0.52,238385714.2857143,50857142.85714286,0.9997142857142857
1980,0.01,67.7,401592.0,10.0,118.57142857142857,164858.0,2111146953537.0,0.094,3306.0,314.0,0.004,0.5,0.048,85.0,79.0,1.5,0.14,0.658,0.201,59095365.0,0.682,41938000000.0,34399000000.0,0.9990000000000001
1981,0.019,28.3,851.2857142857143,52.0,130.42857142857142,2435.0,5620572910.0,0.061857142857142854,2881.0,163.0,0.007,0.457142857142857,0.141,72.0,68.0,0.8428571428571429,0.2362857142857143,0.6922857142857142,0.07171428571428572,1761474.0,0.545,595000000.0,174571428.57142857,1.0002857142857142
1982,0.01,37.7,6824.0,16.0,143.28571428571428,4403.0,25875781250.0,0.068,784.0,279.0,0.009,0.7,0.162,78.0,68.0,1.1,0.141,0.677,0.182,2141669.0,0.678,1013000000.0,906000000.0,1.0
1983,0.011,38.77142857142858,288.14285714285717,21.428571428571427,133.28571428571428,22906.428571428572,4826167676.0,0.06042857142857143,3847.8571428571427,276.2857142857143,0.0027142857142857147,0.8,0.08042857142857142,84.0,80.0,1.0,0.2357142857142857,0.6671428571428571,0.09728571428571428,35851.0,0.145,634142857.1428572,99428571.42857143,1.000142857142857
1984,0.012,43.6,12578.0,26.0,105.0,8766.0,37050081723.0,0.075,836.0,166.0,0.006,0.6,0.084,79.0,68.0,1.6,0.154,0.692,0.155,3162916.0,0.668,1063000000.0,1170000000.0,1.001
1985,0.011,20.0,10249.0,24.0,113.42857142857143,3956.0,49420751774.0,0.08,8127.0,59.0,0.002,0.9,0.08128571428571428,83.0,78.0,1.4,0.178,0.682,0.14,497783.0,0.882,4148000000.0,3612000000.0,1.0
1986,0.011,14.6,11408.0,4.0,112.28571428571429,2811.0,9313573965.0,0.069,306.0,150.0,0.01,0.5,0.101,77.0,72.0,0.9,0.178,0.707,0.115,2100558.0,0.57,232000000.0,150000000.0,1.0
1987,0.01,42.58571428571428,2497.0,57.142857142857146,134.42857142857142,777.0,8099400961.0,0.083,1669.0,267.42857142857144,0.006,0.6,0.045,83.0,78.0,1.0,0.159,0.699,0.141,412477.0,0.945,1117000000.0,362000000.0,0.999
1988,0.012,31.0,4547.0,10.0,141.71428571428572,3171.0,5439422031.0,0.125,190.0,228.0,0.016,0.3,0.205,72.0,65.0,0.6,0.169,0.719,0.112,3565604.0,0.449,240000000.0,307000000.0,1.0
1989,0.010285714285714285,40.32857142857143,288.14285714285717,23.0,141.57142857142858,23988.85714285714,5557579883.0,0.043,6458.0,277.0,0.003,0.7,0.08042857142857142,82.85714285714286,77.85714285714286,0.6,0.2357142857142857,0.6671428571428573,0.09728571428571428,36314.0,1.0,676857142.8571428,105857142.85714285,1.0001428571428572
1990,0.012,26.3,1822.0,12.0,118.28571428571429,994.0,4158135026.0,0.063,424.0,372.0,0.007,0.4,0.094,77.0,72.0,2.1,0.196,0.679,0.125,619408.0,0.629,792000000.0,76000000.0,1.0
1991,0.011,38.5,169650.0,8.0,91.85714285714286,78175.0,796332969121.0,0.119,5740.0,164.0,0.004,0.9,0.02,83.0,79.0,1.2,0.177,0.673,0.15,16530388.0,0.862,17868000000.0,21080000000.0,1.0
1992,0.013,40.7,47077.0,7.0,98.85714285714286,29775.0,378849191625.0,0.101,7944.0,87.0,0.003,0.9,0.043,83.0,79.0,1.1,0.189,0.662,0.149,4828726.0,0.788,4949000000.0,13221000000.0,1.0
1993,0.011,42.2,298787.0,32.0,90.85714285714286,94002.0,430917310343.0,0.072,813.0,395.0,0.005,0.6,0.09542857142857142,80.0,72.0,1.2,0.152,0.715,0.134,38151603.0,0.61,9843000000.0,7888000000.0,1.001
1994,0.009,42.3,57411.0,5.0,106.14285714285714,24152.0,234119267350.0,0.108,2382.0,328.0,0.003,0.5,0.07985714285714286,82.0,76.0,1.1,0.153,0.669,0.178,10568247.0,0.6,12315000000.0,4604000000.0,1.0
1995,0.011,45.1,80307.0,9.0,102.42857142857143,34882.0,164344371295.0,0.056,431.0,202.0,0.013,0.4,0.173,77.0,70.0,1.1,0.15,0.702,0.148,20367487.0,0.537,1687000000.0,1769000000.0,1.0
1996,0.012,48.3,1574368.0,29.0,73.71428571428571,646915.0,1222643696992.0,0.062,525.0,320.0,0.011,0.3,0.153,75.0,63.0,1.6,0.148,0.72,0.133,141909244.0,0.736,12369000000.0,23785000000.0,1.001
1997,0.011,52.7,143.57142857142858,21.714285714285715,91.85714285714286,57.857142857142854,1645739820.7142856,0.051,3548.0,146.14285714285714,0.003,0.5,0.057,86.0,80.0,1.0,0.28285714285714286,0.6449999999999999,0.07185714285714286,30698.0,0.941,562000000.0,117142857.14285715,0.9997142857142856
1998,0.01,34.0,46127.0,13.0,99.85714285714286,15177.0,40249472482.0,0.105,577.0,279.0,0.007,0.4,0.118,76.0,71.0,1.2,0.171,0.692,0.137,7320807.0,0.552,989000000.0,1107000000.0,1.0
1999,0.011,47.5,33890.0,18.0,116.0,16735.0,87239747152.0,0.092,1475.0,257.0,0.007,0.7,0.11471428571428573,79.0,71.0,1.0,0.153,0.726,0.121,5386406.0,0.55,2539000000.0,2249000000.0,1.0
2000,0.011,36.7,15310.0,6.0,113.42857142857143,7097.0,49208375314.0,0.092,2235.0,260.0,0.003,0.6,0.059,82.0,76.0,1.0,0.14,0.696,0.165,2039669.0,0.501,2735000000.0,1456000000.0,1.001
2001,0.011,57.1,288237.0,47.0,73.71428571428571,127732.0,1454335843720.0,0.096,3058.0,213.0,0.004,0.6,0.06857142857142857,85.0,79.0,1.1,0.148,0.682,0.17,46362946.0,0.782,59743000000.0,22787000000.0,1.0
2002,0.012,53.9,43744.0,16.0,96.85714285714286,45407.0,405783038816.0,0.099,4357.0,122.0,0.003,0.9,0.06714285714285713,83.0,79.0,1.1,0.166,0.655,0.179,9298515.0,0.849,10100000000.0,12791000000.0,1.0
2003,0.01,28.7,41598.0,18.0,89.14285714285714,26968.0,509466368829.0,0.11,7277.0,63.0,0.004,0.8,0.028,84.0,80.0,1.2,0.152,0.681,0.167,7743831.0,0.736,16665000000.0,13058000000.0,1.0
2004,0.018,43.3,277845.0,6.0,81.71428571428571,97661.0,614553921823.0,0.067,580.0,223.0,0.021,0.4,0.067,77.0,70.0,0.9,0.271,0.66,0.069,71241080.0,0.701,26331000000.0,5061000000.0,1.0
2005,0.011,57.2,261813.0,27.0,114.57142857142857,114420.0,117227769792.0,0.078,198.0,736.0,0.011,0.2,0.209,75.0,64.0,1.2,0.139,0.702,0.159,46053300.0,0.685,4349000000.0,3751000000.0,1.0
2006,0.013,34.9,475108.0,12.0,101.42857142857143,196485.0,2208001972524.0,0.099,3512.0,110.0,0.005,0.8,0.006,82.0,78.0,1.2,0.176,0.66,0.164,62276270.0,0.81,38564000000.0,61133000000.0,1.0
2007,0.017,13.5,24169.0,9.0,91.42857142857143,9340.0,22938464723.0,0.045,729.0,36.0,0.007,0.5,0.079,77.0,75.0,1.2,0.205,0.775,0.02,1191539.0,0.885,1873000000.0,597000000.0,1.0
2008,0.019,44.2,577483.0,9.0,98.85714285714286,213423.0,362661111280.0,0.072,357.0,344.0,0.017,0.1,0.12,75.0,71.0,0.7,0.237,0.712,0.051,73542954.0,0.7,2259000000.0,8503000000.0,1.0
2009,0.033,27.8,106651.0,32.0,114.57142857142857,32846.0,111659988889.0,0.046,143.0,312.0,0.031,0.0,0.156,72.0,65.0,0.7,0.415,0.551,0.034,30163199.0,0.69,1432000000.0,1221000000.0,1.0
2010,0.022,31.9,67029.0,20.0,98.57142857142857,21463.0,205790471988.0,0.076,1973.0,230.0,0.004,0.6,0.042,83.0,80.0,1.2,0.272,0.624,0.104,7485600.0,0.918,5067000000.0,4241000000.0,1.0
2011,0.029,31.1,21254.0,12.0,99.71428571428571,7458.0,23818322918.0,0.095,368.0,136.0,0.018,0.3,0.092,75.0,72.0,1.0,0.356,0.61,0.034,5915000.0,0.822,3472000000.0,1202000000.0,1.0
2012,0.021,10.7,81869.0,35.0,120.71428571428571,30815.0,105911338608.0,0.039,1463.0,98.0,0.01,0.5,0.062,75.0,73.0,0.9,0.253,0.724,0.023,2850102.0,0.982,660000000.0,6799000000.0,1.0
2013,0.013,30.2,20917.0,9.0,114.14285714285714,6652.0,35139635158.0,0.074,604.0,180.0,0.009,0.3,0.096,81.0,77.0,0.6,0.247,0.67,0.083,4246924.0,0.871,7157000000.0,4928000000.0,1.0
2014,0.022,21.6,40264.0,12.0,120.85714285714286,18279.0,48242913263.0,0.03,511.0,62.0,0.01,0.3,0.074,78.0,74.0,1.5,0.292,0.683,0.024,2663224.0,0.746,1092000000.0,1295000000.0,0.9990000000000001
2015,0.012,11.3,66120.0,7.0,101.71428571428571,24942.0,97798348830.0,0.026,1647.0,36.0,0.008,0.5,0.07,79.0,77.0,1.2,0.146,0.843,0.011,1564082.0,0.985,551857142.8571428,230428571.42857143,1.0
2016,0.021,14.5,431027.0,21.0,90.85714285714286,175675.0,429097866667.0,0.041,582.0,79.0,0.015,0.4,0.0842857142857143,77.0,73.0,1.7,0.313,0.657,0.03,26796375.0,0.819,6744000000.0,21312000000.0,1.0
2017,0.025,39.7,62112.0,15.0,160.14285714285714,21233.0,60351382272.28571,0.035,95.0,336.0,0.014,0.2,0.1,77.0,73.0,0.5,0.361,0.602,0.036,21031546.0,0.553,3781000000.0,980000000.0,0.999
2018,0.016,14.1,162602.0,15.0,101.14285714285714,60672.0,254803438184.0,0.034,1336.0,12.0,0.008,0.6,0.06799999999999999,77.0,75.0,1.4,0.141,0.855,0.004,7718319.0,0.837,7352000000.0,10347000000.0,1.0
2019,0.033,47.8,23058.0,12.0,129.14285714285714,7764.0,27838718233.0,0.053,65.0,248.0,0.048,0.1,0.18,64.0,61.0,0.4,0.427,0.547,0.027,22229625.0,0.312,899000000.0,277000000.0,1.001
2020,0.015857142857142858,59.44285714285714,564.7142857142857,17.857142857142858,87.14285714285714,51.57142857142857,1411262230.2857144,0.11742857142857144,662.0,153.28571428571428,0.021714285714285714,0.5142857142857143,0.0897142857142857,71.42857142857143,66.28571428571429,0.8285714285714286,0.2862857142857143,0.64,0.07357142857142858,56245.0,0.877,300614285.71428573,80714285.71428572,0.999857142857143
2021,0.014,47.6,395094.0,3.0,91.85714285714286,122108.0,926710311519.0,0.09,4118.0,107.0,0.004,0.7,0.06,84.0,79.0,1.0,0.19,0.677,0.133,21691700.0,0.886,28022000000.0,21891000000.0,1.0
2022,0.022,41.2,847.0,46.0,149.28571428571428,20136.14285714286,2925499821.0,0.042,143.0,150.0,0.02,0.2,0.079,72.0,66.0,0.8,0.292,0.662,0.047,852479.0,0.514,724000000.0,110000000.0,1.001
2023,0.017,27.142857142857146,873.0,57.0,90.0,1780.4285714285713,9151066905.571428,0.04071428571428571,755.4285714285714,157.42857142857142,0.010285714285714285,0.4,0.07271428571428572,78.0,73.0,0.8,0.244,0.692,0.065,265412.0,0.566,440000000.0,164000000.0,1.001
2024,0.018,42.17142857142857,231.85714285714286,115.42857142857143,95.28571428571429,75.85714285714286,482830548.71428573,0.07042857142857142,193.28571428571428,272.7142857142857,0.028285714285714286,0.5,0.20942857142857144,81.0,75.0,0.24285714285714288,0.279,0.65,0.071,158621.0,0.94,146428571.42857143,19614285.714285713,1.0
2025,0.024,31.8,40.0,31.0,135.14285714285714,34.0,127125253.0,0.115,143.0,120.0,0.049,0.1,0.19957142857142857,70.0,65.0,0.1,0.343,0.619,0.038,96272.0,0.437,2700000.0,10900000.0,1.0
2026,0.014285714285714285,64.8,103.0,17.0,135.14285714285714,2884.8571428571427,151560778.0,0.175,551.0,128.0,0.032,0.1,0.17314285714285713,83.28571428571429,78.14285714285714,1.1857142857142855,0.2742857142857143,0.642,0.08371428571428573,52341.0,0.711,3500000.0,2700000.0,1.0
2027,0.024,58.7,99.0,16.0,135.14285714285714,12475.714285714286,277510923.0,0.134,357.0,128.0,0.033,0.2,0.154,69.0,68.0,0.3,0.374,0.588,0.039,103983.0,0.223,27000000.0,8000000.0,1.001
2028,0.016,35.68571428571429,2849.0,20.0,90.0,1780.4285714285713,2719095077.714286,0.061285714285714284,458.14285714285717,174.57142857142858,0.016857142857142855,0.3,0.10014285714285713,81.0,72.0,0.9,0.241,0.668,0.091,245580.0,0.666,141000000.0,170000000.0,1.0
2029,0.014,33.2,32325.0,1.0,114.57142857142857,17469.0,118952832655.0,0.1,2702.0,172.0,0.005,0.8,0.067,83.0,79.0,1.1,0.207,0.666,0.127,4315800.0,0.861,4591000000.0,2580000000.0,1.0
2030,0.031,42.1,3333.0,51.0,140.28571428571428,20872.714285714286,7914594203.0,0.042,50.0,194.0,0.052,0.0,0.101,64.0,60.0,0.2,0.393,0.579,0.027,6704829.0,0.13,2100000.0,132000000.0,0.999
2031,0.028,18.9,161.0,9.0,120.28571428571429,9578.142857142857,501065927.0,0.057,160.0,224.0,0.016,0.1,0.121,75.0,69.0,0.4428571428571429,0.385,0.565,0.05,184704.0,0.203,115000000.0,20000000.0,1.0
2032,0.033,26.1,198.0,56.0,107.57142857142857,22009.0,597765363.0,0.078,91.0,80.0,0.028,0.0,0.153,68.0,66.0,0.1,0.409,0.559,0.032,514964.0,0.196,50000000.0,37700000.0,1.0
2033,0.028,27.5,172.0,25.0,128.0,16315.42857142857,318522296.0,0.046,145.0,164.0,0.012,0.1,0.125,75.0,69.0,0.5,0.376,0.565,0.059,103557.0,0.233,16800000.0,19100000.0,1.0
2034,0.028,8.4,117.0,47.0,107.57142857142857,20696.571428571428,610075807.0,0.039,103.0,120.0,0.016,0.1,0.055,73.0,69.0,0.6,0.385,0.576,0.039,230833.0,0.243,214000000.0,28000000.0,1.0
2035,0.017,41.0,499.0,21.0,112.42857142857143,20696.571428571428,1206296296.0,0.046,638.0,207.0,0.009,0.4,0.101,78.0,73.0,1.6,0.267,0.661,0.073,86300.0,0.268,305000000.0,54000000.0,1.0010000000000001
2036,0.017,107.6,179639.0,26.0,98.85714285714286,76075.0,378496221141.0,0.094,726.0,453.0,0.013,0.3,0.157,79.0,72.0,1.3,0.251,0.643,0.105,40023641.0,0.908,4476000000.0,5766000000.0,0.999
2037,0.011,54.84285714285714,2296.0,44.285714285714285,143.57142857142858,19688.14285714286,2498932961.0,0.064,3178.5714285714284,309.0,0.0025714285714285713,0.6,0.108,77.0,72.0,1.3,0.21,0.69,0.099,101418.0,0.434,1224000000.0,265000000.0,0.9989999999999999
2038,0.016,44.9,1643.0,31.0,117.57142857142857,20696.571428571428,7820420000.0,0.074,1640.0,58.0,0.012,0.3,0.055,78.0,71.0,1.0,0.23,0.702,0.068,354492.0,0.825,2025000000.0,386000000.0,1.0
2039,0.013,38.185714285714276,1624.0,32.857142857142854,102.14285714285714,20696.571428571428,4592650000.0,0.08,1025.0,266.85714285714283,0.014,0.6,0.092,77.0,72.0,1.2,0.195,0.701,0.104,279006.0,0.322,1122000000.0,293000000.0,0.9999999999999999
2040,0.025,33.2,414.0,44.0,114.14285714285714,20696.571428571428,1338500000.0,0.058,259.0,147.0,0.016,0.1,0.141,76.0,70.0,0.5,0.36,0.601,0.039,301016.0,0.452,256000000.0,43000000.0,1.0
2041,0.012,37.371428571428574,466.0,43.285714285714285,130.42857142857142,20696.571428571428,5806378000.0,0.06271428571428571,3662.714285714286,207.71428571428572,0.0025714285714285713,0.8,0.10642857142857143,82.0,77.0,1.3,0.2742857142857143,0.642,0.08371428571428573,65636.0,1.0,366000000.0,407000000.0,1.0
2042,0.027,80.0,14408.0,50.0,135.0,6203.0,17339992165.0,0.058,100.0,1080.0,0.036,0.2,0.124,68.0,64.0,0.6,0.365,0.589,0.046,9993406.0,0.66,306000000.0,388000000.0,1.0
